timeStamp,sales,transactions
2015-11-07 00:00:00,29,2
2015-11-11 00:00:00,12,1
2015-11-12 00:00:00,12,1
2015-11-13 00:00:00,36,3
2015-11-14 00:00:00,12,1
2015-11-15 00:00:00,12,1
2015-11-17 00:00:00,24,2
2015-11-18 00:00:00,46,3
2015-11-20 00:00:00,36,3
2015-11-21 00:00:00,24,2
2015-11-22 00:00:00,12,1
2015-11-24 00:00:00,41,3
2015-12-01 00:00:00,24,2
2015-12-03 00:00:00,12,1
2015-12-04 00:00:00,36,3
2015-12-05 00:00:00,12,1
2015-12-06 00:00:00,24,2
2015-12-08 00:00:00,12,1
2015-12-10 00:00:00,60,5
2015-12-11 00:00:00,24,2
2015-12-12 00:00:00,58,4
2015-12-16 00:00:00,24,2
2015-12-17 00:00:00,36,3
2015-12-18 00:00:00,24,2
2015-12-19 00:00:00,48,4
2015-12-20 00:00:00,12,1
2015-12-22 00:00:00,60,5
2015-12-23 00:00:00,24,2
2015-12-24 00:00:00,48,4
2015-12-29 00:00:00,12,1
2015-12-30 00:00:00,48,4
2015-12-31 00:00:00,60,5
2016-01-02 00:00:00,51,3
2016-01-03 00:00:00,36,3
2016-01-07 00:00:00,24,2
2016-01-08 00:00:00,48,4
2016-01-09 00:00:00,12,1
2016-01-12 00:00:00,24,2
2016-01-13 00:00:00,12,1
2016-01-14 00:00:00,36,3
2016-01-16 00:00:00,36,3
2016-01-19 00:00:00,36,3
2016-01-20 00:00:00,12,1
2016-01-21 00:00:00,24,2
2016-01-22 00:00:00,36,3
2016-01-26 00:00:00,12,1
2016-01-27 00:00:00,24,2
2016-01-28 00:00:00,24,2
2016-01-29 00:00:00,12,1
2016-01-30 00:00:00,24,2
2016-01-31 00:00:00,12,1
2016-02-03 00:00:00,12,1
2016-02-04 00:00:00,12,1
2016-02-05 00:00:00,24,2
2016-02-06 00:00:00,60,5
2016-02-09 00:00:00,12,1
2016-02-11 00:00:00,24,2
2016-02-13 00:00:00,60,5
2016-02-16 00:00:00,12,1
2016-02-17 00:00:00,36,3
2016-02-19 00:00:00,12,1
2016-02-21 00:00:00,12,1
2016-02-22 00:00:00,12,1
2016-02-25 00:00:00,24,2
2016-02-26 00:00:00,36,3
2016-02-27 00:00:00,12,1
2016-02-28 00:00:00,12,1
2016-03-01 00:00:00,24,2
2016-03-02 00:00:00,12,1
2016-03-03 00:00:00,48,4
2016-03-04 00:00:00,24,2
2016-03-06 00:00:00,36,3
2016-03-08 00:00:00,12,1
2016-03-09 00:00:00,48,4
2016-03-10 00:00:00,24,2
2016-03-11 00:00:00,36,3
2016-03-12 00:00:00,24,2
2016-03-13 00:00:00,24,2
2016-03-15 00:00:00,12,1
2016-03-16 00:00:00,12,1
2016-03-17 00:00:00,12,1
2016-03-19 00:00:00,24,2
2016-03-20 00:00:00,24,2
2016-03-21 00:00:00,12,1
2016-03-23 00:00:00,12,1
2016-03-24 00:00:00,12,1
2016-03-25 00:00:00,84,7
2016-03-26 00:00:00,12,1
2016-03-29 00:00:00,12,1
2016-03-31 00:00:00,12,1
2016-04-01 00:00:00,48,4
2016-04-02 00:00:00,12,1
2016-04-03 00:00:00,36,3
2016-04-04 00:00:00,12,1
2016-04-05 00:00:00,24,2
2016-04-08 00:00:00,24,2
2016-04-09 00:00:00,24,2
2016-04-10 00:00:00,12,1
2016-04-12 00:00:00,24,2
2016-04-14 00:00:00,24,2
2016-04-15 00:00:00,36,3
2016-04-16 00:00:00,12,1
2016-04-19 00:00:00,24,2
2016-04-20 00:00:00,24,2
2016-04-22 00:00:00,36,3
2016-04-23 00:00:00,24,2
2016-04-24 00:00:00,63,4
2016-04-27 00:00:00,12,1
2016-04-29 00:00:00,53,4
2016-04-30 00:00:00,48,4
2016-05-01 00:00:00,12,1
2016-05-05 00:00:00,24,2
2016-05-06 00:00:00,60,5
2016-05-07 00:00:00,24,2
2016-05-08 00:00:00,12,1
2016-05-10 00:00:00,12,1
2016-05-11 00:00:00,24,2
2016-05-12 00:00:00,36,3
2016-05-13 00:00:00,36,3
2016-05-14 00:00:00,24,2
2016-05-15 00:00:00,60,5
2016-05-17 00:00:00,36,3
2016-05-18 00:00:00,24,2
2016-05-21 00:00:00,24,2
2016-05-22 00:00:00,12,1
2016-05-25 00:00:00,48,4
2016-05-26 00:00:00,72,6
2016-05-27 00:00:00,12,1
2016-05-28 00:00:00,24,2
2016-05-29 00:00:00,36,3
2016-05-31 00:00:00,24,2
2016-06-01 00:00:00,36,3
2016-06-03 00:00:00,24,2
2016-06-04 00:00:00,36,3
2016-06-05 00:00:00,24,2
2016-06-07 00:00:00,24,2
2016-06-08 00:00:00,36,3
2016-06-09 00:00:00,36,3
2016-06-10 00:00:00,24,2
2016-06-11 00:00:00,36,3
2016-06-12 00:00:00,12,1
2016-06-16 00:00:00,12,1
2016-06-17 00:00:00,48,4
2016-06-18 00:00:00,24,2
2016-06-19 00:00:00,24,2
2016-06-21 00:00:00,12,1
2016-06-22 00:00:00,60,5
2016-06-23 00:00:00,48,4
2016-06-24 00:00:00,12,1
2016-06-26 00:00:00,48,4
2016-06-28 00:00:00,12,1
2016-06-29 00:00:00,24,2
2016-06-30 00:00:00,36,3
2016-07-01 00:00:00,12,1
2016-07-02 00:00:00,12,1
2016-07-03 00:00:00,24,2
2016-07-05 00:00:00,12,1
2016-07-06 00:00:00,36,3
2016-07-07 00:00:00,24,2
2016-07-08 00:00:00,24,2
2016-07-09 00:00:00,36,3
2016-07-10 00:00:00,36,3
2016-07-12 00:00:00,24,2
2016-07-13 00:00:00,24,2
2016-07-14 00:00:00,36,3
2016-07-15 00:00:00,60,5
2016-07-16 00:00:00,36,3
2016-07-17 00:00:00,58,4
2016-07-20 00:00:00,70,5
2016-07-21 00:00:00,24,2
2016-07-22 00:00:00,36,3
2016-07-23 00:00:00,72,6
2016-07-24 00:00:00,24,2
2016-07-27 00:00:00,36,3
2016-07-29 00:00:00,36,3
2016-07-30 00:00:00,17,1
2016-07-31 00:00:00,24,2
2016-08-03 00:00:00,24,2
2016-08-04 00:00:00,36,3
2016-08-05 00:00:00,12,1
2016-08-06 00:00:00,72,6
2016-08-07 00:00:00,12,1
2016-08-09 00:00:00,24,2
2016-08-10 00:00:00,24,2
2016-08-11 00:00:00,36,3
2016-08-12 00:00:00,60,5
2016-08-13 00:00:00,24,2
2016-08-14 00:00:00,12,1
2016-08-16 00:00:00,36,3
2016-08-17 00:00:00,12,1
2016-08-19 00:00:00,48,4
2016-08-20 00:00:00,36,3
2016-08-21 00:00:00,24,2
2016-08-24 00:00:00,12,1
2016-08-25 00:00:00,60,5
2016-08-26 00:00:00,24,2
2016-08-27 00:00:00,24,2
2016-08-28 00:00:00,24,2
2016-08-30 00:00:00,24,2
2016-08-31 00:00:00,48,4
2016-09-01 00:00:00,48,4
2016-09-03 00:00:00,48,4
2016-09-06 00:00:00,60,5
2016-09-07 00:00:00,24,2
2016-09-08 00:00:00,24,2
2016-09-09 00:00:00,36,3
2016-09-10 00:00:00,12,1
2016-09-11 00:00:00,24,2
2016-09-13 00:00:00,12,1
2016-09-14 00:00:00,12,1
2016-09-15 00:00:00,48,4
2016-09-16 00:00:00,96,8
2016-09-17 00:00:00,48,4
2016-09-18 00:00:00,29,2
2016-09-20 00:00:00,36,3
2016-09-21 00:00:00,24,2
2016-09-22 00:00:00,24,2
2016-09-23 00:00:00,48,4
2016-09-24 00:00:00,24,2
2016-09-25 00:00:00,12,1
2016-09-27 00:00:00,12,1
2016-09-30 00:00:00,36,3
2016-10-01 00:00:00,48,4
2016-10-04 00:00:00,12,1
2016-10-05 00:00:00,48,4
2016-10-06 00:00:00,48,4
2016-10-07 00:00:00,48,4
2016-10-08 00:00:00,72,6
2016-10-09 00:00:00,96,8
2016-10-11 00:00:00,24,2
2016-10-12 00:00:00,24,2
2016-10-13 00:00:00,36,3
2016-10-14 00:00:00,48,4
2016-10-15 00:00:00,84,7
2016-10-16 00:00:00,24,2
2016-10-18 00:00:00,24,2
2016-10-19 00:00:00,24,2
2016-10-20 00:00:00,12,1
2016-10-21 00:00:00,84,7
2016-10-22 00:00:00,48,4
2016-10-23 00:00:00,12,1
2016-10-25 00:00:00,12,1
2016-10-26 00:00:00,36,3
2016-10-27 00:00:00,12,1
2016-10-28 00:00:00,72,6
2016-10-29 00:00:00,96,8
2016-10-30 00:00:00,12,1
2016-11-01 00:00:00,36,3
2016-11-02 00:00:00,24,2
2016-11-03 00:00:00,12,1
2016-11-04 00:00:00,48,4
2016-11-05 00:00:00,72,6
2016-11-06 00:00:00,36,3
2016-11-09 00:00:00,48,4
2016-11-10 00:00:00,36,3
2016-11-11 00:00:00,75,5
2016-11-12 00:00:00,36,3
2016-11-13 00:00:00,60,5
2016-11-15 00:00:00,24,2
2016-11-16 00:00:00,12,1
2016-11-17 00:00:00,36,3
2016-11-19 00:00:00,108,9
2016-11-20 00:00:00,36,3
2016-11-23 00:00:00,96,8
2016-11-24 00:00:00,24,2
2016-11-25 00:00:00,12,1
2016-11-26 00:00:00,72,6
2016-11-29 00:00:00,24,2
2016-11-30 00:00:00,24,2
2016-12-01 00:00:00,36,3
2016-12-02 00:00:00,72,6
2016-12-03 00:00:00,48,4
2016-12-04 00:00:00,24,2
2016-12-07 00:00:00,12,1
2016-12-08 00:00:00,12,1
2016-12-09 00:00:00,60,5
2016-12-10 00:00:00,53,4
2016-12-11 00:00:00,36,3
2016-12-12 00:00:00,36,3
2016-12-13 00:00:00,12,1
2016-12-14 00:00:00,48,4
2016-12-15 00:00:00,48,4
2016-12-16 00:00:00,36,3
2016-12-17 00:00:00,60,5
2016-12-18 00:00:00,36,3
2016-12-19 00:00:00,24,2
2016-12-20 00:00:00,60,5
2016-12-21 00:00:00,24,2
2016-12-22 00:00:00,12,1
2016-12-23 00:00:00,132,11
2016-12-24 00:00:00,36,3
2016-12-27 00:00:00,29,2
2016-12-28 00:00:00,60,5
2016-12-29 00:00:00,36,3
2016-12-30 00:00:00,60,5
2016-12-31 00:00:00,96,8
2017-01-03 00:00:00,41,3
2017-01-04 00:00:00,53,4
2017-01-05 00:00:00,48,4
2017-01-06 00:00:00,36,3
2017-01-07 00:00:00,60,5
2017-01-08 00:00:00,60,5
2017-01-10 00:00:00,12,1
2017-01-11 00:00:00,36,3
2017-01-12 00:00:00,36,3
2017-01-13 00:00:00,72,6
2017-01-14 00:00:00,108,9
2017-01-15 00:00:00,12,1
2017-01-17 00:00:00,48,4
2017-01-18 00:00:00,60,5
2017-01-19 00:00:00,48,4
2017-01-20 00:00:00,29,2
2017-01-21 00:00:00,96,8
2017-01-24 00:00:00,12,1
2017-01-25 00:00:00,60,5
2017-01-26 00:00:00,24,2
2017-01-27 00:00:00,60,5
2017-01-28 00:00:00,24,2
2017-01-31 00:00:00,48,4
2017-02-01 00:00:00,36,3
2017-02-02 00:00:00,72,6
2017-02-03 00:00:00,36,3
2017-02-04 00:00:00,48,4
2017-02-07 00:00:00,12,1
2017-02-08 00:00:00,48,4
2017-02-09 00:00:00,36,3
2017-02-10 00:00:00,48,4
2017-02-11 00:00:00,36,3
2017-02-12 00:00:00,36,3
2017-02-14 00:00:00,60,5
2017-02-15 00:00:00,48,4
2017-02-16 00:00:00,24,2
2017-02-17 00:00:00,60,5
2017-02-18 00:00:00,48,4
2017-02-19 00:00:00,60,5
2017-02-21 00:00:00,36,3
2017-02-22 00:00:00,24,2
2017-02-23 00:00:00,24,2
2017-02-24 00:00:00,48,4
2017-02-25 00:00:00,72,6
2017-02-26 00:00:00,60,5
2017-02-28 00:00:00,48,4
2017-03-01 00:00:00,72,6
2017-03-02 00:00:00,36,3
2017-03-03 00:00:00,108,9
2017-03-04 00:00:00,48,4
2017-03-05 00:00:00,36,3
2017-03-07 00:00:00,24,2
2017-03-08 00:00:00,60,5
2017-03-09 00:00:00,24,2
2017-03-10 00:00:00,72,6
2017-03-11 00:00:00,84,7
2017-03-12 00:00:00,36,3
2017-03-14 00:00:00,36,3
2017-03-15 00:00:00,36,3
2017-03-16 00:00:00,36,3
2017-03-17 00:00:00,72,6
2017-03-18 00:00:00,108,9
2017-03-19 00:00:00,24,2
2017-03-21 00:00:00,24,2
2017-03-22 00:00:00,12,1
2017-03-23 00:00:00,24,2
2017-03-24 00:00:00,48,4
2017-03-25 00:00:00,24,2
